bbnumber,customercategory,clientsegment,segmenttype,economicactivity,customerstatus,partition_date,td_hc_ob_amt_avg_12m,td_local_ccy_active_tag,hc_active_tag,depo_trb_avg_3m,time_deposit_us_dollar_others,savings_account_usd_us_dollar_others,total_cr_txn_amt_avg_3m,otc_offus_check_depo_txn_amt_avg_9m,gross_monthly_income,td_foreign_ccy_active_tag,casa_active_tag,savings_account_php_philippine_peso_others,otc_onus_check_depo_txn_amt_sum_3m,otc_onus_check_depo_txn_amt_sum_9m,digibanker_cr_txn_amt_sum_3m,otc_fund_transfer_txn_amt_sum_6m,mob_depo_max,inclearing_check_dr_txn_amt_sum_9m,total_cr_txn_amt_avg_pct_chg_6m,digibanker_cr_txn_cnt_sum_12m,total_dr_txn_amt_avg_pct_chg_12m,total_dr_txn_amt_avg_pct_chg_9m,mtd_adb_casa_amt_pct_chg_3m,total_cr_txn_amt_max_pct_chg_12m,total_cr_txn_amt_max_pct_chg_6m,trb_amt_avg_pct_chg_12m,mtd_adb_casa_amt_pct_chg_6m,trb_amt_max_pct_chg_6m,trb_amt_max_pct_chg_3m,otc_offus_check_depo_txn_cnt_max_pct_chg_6m,mtd_adb_casa_amt_pct_chg_9m,mtd_adb_casa_max_pct_chg_3m,total_dr_txn_amt_avg_pct_chg_6m,otc_offus_check_depo_txn_cnt_max_pct_chg_12m,trb_amt_avg_pct_chg_9m,mtd_adb_casa_avg_pct_chg_12m,trb_amt_max_pct_chg_12m,total_cr_txn_cnt_max_pct_chg_9m,checking_account_philippine_peso_business_plus_account,mtd_adb_casa_avg_pct_chg_6m,total_cr_txn_cnt_min_pct_chg_3m,trb_amt_avg_pct_chg_6m,mtd_adb_casa_max_pct_chg_6m,time_deposit_chinese_yuan_others,total_cr_txn_amt_min_pct_chg_6m,mtd_adb_casa_amt_pct_chg_12m,total_dr_txn_cnt_avg_pct_chg_12m,mtd_adb_casa_avg_pct_chg_9m,inclearing_check_dr_txn_amt_max_pct_chg_9m,atm_cash_withdrawal_txn_cnt_avg_12m,credit_card_active_tag,otc_check_encash_txn_cnt_sum_3m,non_casa_td_active_tag,total_cr_txn_amt_max_pct_chg_3m,mtd_adb_pct_chg_casa_1m,trb_amt_min_pct_chg_3m,checking_account_philippine_peso_others,inclearing_check_dr_txn_cnt_max_pct_chg_6m,total_cr_txn_cnt_avg_pct_chg_6m,total_dr_txn_amt_max_pct_chg_3m,all_access_active_tag,mtd_adb_casa_min_pct_chg_3m,total_dr_txn_cnt_avg_pct_chg_9m,inclearing_check_dr_txn_amt_max_pct_chg_3m,total_cr_txn_amt_min_pct_chg_3m,otc_check_encash_txn_cnt_max_pct_chg_12m,total_dr_txn_amt_avg_pct_chg_3m,total_dr_txn_amt_max_pct_chg_6m,total_cr_txn_amt_avg_pct_chg_3m,total_dr_txn_amt_min_pct_chg_6m,otc_cash_depo_cr_txn_cnt_sum_3m,total_cr_txn_cnt_max_pct_chg_3m,otc_cash_depo_cr_txn_cnt_max_pct_chg_3m,internet_pos_txn_cnt_avg_12m,total_dr_txn_cnt_avg_pct_chg_6m,total_dr_txn_cnt_max_pct_chg_3m,inclearing_check_dr_txn_amt_min_pct_chg_3m,otc_cash_depo_cr_txn_cnt_max_pct_chg_6m,savings_account_usd_chinese_yuan_others,inclearing_check_dr_txn_cnt_max_pct_chg_3m,otc_check_encash_txn_amt_sum_12m,otc_cash_depo_cr_txn_cnt_max_pct_chg_9m,total_dr_txn_amt_pct_chg_12m,otc_cash_depo_cr_txn_amt_max_pct_chg_3m,total_dr_txn_amt_pct_chg_9m,savings_account_usd_pound_sterling_others,otc_bills_pmt_txn_amt_sum_12m,total_dr_txn_amt_pct_chg_6m,total_dr_txn_cnt_pct_chg_12m,total_cr_txn_amt_pct_chg_9m,savings_account_usd_korean_won_others,otc_cash_depo_cr_txn_amt_sum_9m,total_dr_txn_amt_pct_chg_3m,savings_account_usd_european_ccy_unit_others,total_cr_txn_amt_pct_chg_6m,otc_bills_pmt_txn_amt_sum_3m,total_dr_txn_cnt_pct_chg_9m,total_cr_txn_amt_pct_chg_12m,otc_cash_depo_cr_txn_amt_max_pct_chg_12m,ob_amt_al,otc_bills_pmt_txn_amt_sum_6m,joint_acct_active_tag,total_dr_txn_cnt_pct_chg_3m,total_cr_txn_cnt_avg_pct_chg_3m,trb_amt_min_pct_chg_6m,savings_account_usd_swiss_franc_others,total_dr_txn_cnt_avg_pct_chg_3m,total_dr_txn_cnt_pct_chg_6m,savings_account_usd_yen_others,al_truck_active_tag,savings_account_usd_australian_dollar_others,epcs_cr_txn_amt_sum_9m,sbol_fund_transfer_txn_cnt_avg_9m,sbol_bills_pmt_txn_amt_avg_12m,bel_active_tag,total_dr_txn_cnt_max_pct_chg_12m,mtd_adb_casa_min_pct_chg_6m,total_cr_txn_cnt_pct_chg_9m,otc_cash_withdrawal_txn_cnt_avg_12m,total_cr_txn_amt_pct_chg_3m,savings_account_usd_canadian_dollar_others,otc_cash_depo_cr_txn_cnt_min_pct_chg_3m,total_dr_txn_cnt_min_pct_chg_3m,sbol_bills_pmt_txn_amt_avg_3m,atm_cash_depo_txn_amt_avg_12m,ada_loan_active_tag,savings_account_usd_hong_kong_dollar_others,gold_count_primary_cc,banca_active_tag,cashback_count_primary_cc,total_cr_txn_cnt_pct_chg_12m,classic_count_primary_cc,atm_ibft_dr_txn_cnt_sum_12m,bml_active_tag,total_ob_amt_cc,atm_cash_depo_txn_amt_avg_3m,otc_cash_withdrawal_txn_cnt_avg_3m,total_cr_txn_cnt_pct_chg_6m,savings_account_usd_singapore_dollar_others,dollar_savings_chinese_yuan_others,atm_ibft_dr_txn_cnt_sum_3m,titanium_count_primary_cc,ess_active_tag,al_fleet_active_tag,cts_active_tag,total_cr_txn_cnt_pct_chg_3m,platinum_count_primary_cc,world_count_primary_cc,hl_active_tag,savings_account_usd_new_zealand_dollar_others,semp_tag,savings_account_usd_baht_others,savings_account_jpy_yen_others,special_bsa_philippine_peso_others,savings_account_eur_european_ccy_unit_others,cel_active_tag,salad_active_tag,click_count_primary_cc,ob_amt_cel,ob_amt_salad,gift_cash_cards_philippine_peso_others,time_deposit_european_ccy_unit_others,time_deposit_yen_others,Target
4549,NON-FINANCIAL CORPORATION,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,12/27/2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,FINANCIAL CORPORATION (NON-BANK),B,UNSPECIFIED,"Professional, Scientific & Technical Activities",Active,12/27/2024,0,0,0,2.02E+07,0,1,0,0,1230769.23,0,1,0,0,0,0,0,30,0,0,0,0,0,0,0.17,0,0,-0.01,0,0,0,0.01,0.01,0,0,0,0,0.01,0,1,0,0,0,0.04,0,0,0.03,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,-0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,5431.75,0,0,0,0,0,0,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.04,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6590,SOLE PROPRIETORSHIP,B,Retail/BBG Commercial,Wholesale and Retail trade; Repair of Motor Vehicles and Motorcycles,UNSPECIFIED,12/27/2024,0,0,0,545421.04,0,0,105278.65,146629.08,153846.15,0,1,0,0,0,0,0,53,0,0,0,28.93,11.64,0.09,12445.09,6.9,0.02,5.16,0.23,0.23,2,-0.06,0.18,18.86,2,-0.01,0.28,0.23,1,0,0.75,-1,0.03,2.68,0,-1,0.51,0.03,0.3,0,0,0,0,0,-1,0.18,0.15,1,0,0,77.95,1,-0.08,0.06,0,-1,0,38.64,77.95,0,-0.96,0,-1,0,0,0.1,0,0,0,0,0,0,0,0.12,0,-0.02,0,0,26.05,-0.83,-1,0,0,25.98,0,-1,0,-0.5,-1,0,0,0,0,0,0,-0.1,0,0,0,0,0,0,0,0.78,0,0,1,-0.33,-0.75,0,-1,0,0,0,0,0,0,0,0,0,0,-0.75,0,0,0,0,0,0,-0.5,0,0,0,0,0,0,0,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1461,SOLE PROPRIETORSHIP,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,12/27/2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4278,NON-FINANCIAL CORPORATION,B,UNSPECIFIED,Construction,Active,12/27/2024,0,0,0,383481.17,0,0,848441.54,1016851.83,384615.38,0,1,0,1150000,9501667,0,0,17,-3024481.29,0.12,0,31.52,-0.03,0.16,9.08,1,0.14,0.15,0.06,0.03,0,-0.24,0.47,0.03,0,0.09,1.01,0.61,2,1,0.07,-0.5,0,0.47,0,-0.27,19.78,0.57,0,1.01,0,0,30,0,-0.1,0.47,0.01,0,0.6,0.5,0.08,0,-0.21,0.08,-0.25,-0.27,3,-0.2,0.49,-0.19,-0.49,1,1,-1,0,0.02,0.35,-0.48,-1,0,0.43,-2273396.68,-1,520.66,-1,-0.96,0,0,-0.2,20,-0.95,0,100000,-0.45,0,0.3,0,0.31,0,-1,0,0,0,0.24,0.25,-0.07,0,0.13,-0.05,0,0,0,0,0,0,0,4,-0.28,0.5,0,-0.35,0,-1,-0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1957,SOLE PROPRIETORSHIP,B,Retail/BBG Commercial,Wholesale and Retail trade; Repair of Motor Vehicles and Motorcycles,UNSPECIFIED,12/27/2024,0,0,0,0,0,0,0,0,76923.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27,0,0,0,-0.25,-0.6,0,0,0,0,0,0,0,-0.03,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140000,0,0,0,0,0,0,0.27,0,0,0,0,0,-0.6,0,0,0,0,0,0,0,0,0,0,0.67,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8949,SOLE PROPRIETORSHIP,B,Retail/BBG Commercial,Wholesale and Retail trade; Repair of Motor Vehicles and Motorcycles,Active,12/27/2024,0,0,0,31755.43,0,0,61552.22,0,0,0,1,0,0,0,0,0,41,-115459.94,-0.21,0,-0.02,-0.08,0,0.82,0.01,-0.03,0.02,0.01,0,0,0.09,0.05,-0.31,0,-0.03,-0.03,0.01,0.67,0,0.01,-0.4,-0.02,0.11,0,-0.47,-0.34,0.13,0.01,6.02,1.42,0,0,0,-0.09,-0.05,-0.01,1,0,-0.16,-0.21,1,-0.05,0.08,-1,-0.16,0,-0.4,-0.09,-0.12,-0.59,0,-0.29,0,3.58,-0.24,-0.29,-1,-1,0,-1,0,1,-0.77,0,-0.8,0,0,-0.87,-0.75,-0.59,0,33599,-0.67,0,-0.72,0,-0.86,-0.53,0.05,0,0,0,-0.79,-0.34,-0.05,0,-0.49,-0.83,0,0,0,0,8.67,-7486.58,0,2.9,-0.07,-0.67,0,-0.24,0,0,-0.7,-4166.67,0,0,0,0,0,0,-0.57,0,0,0,0,0,0,-0.63,0,0,0,0,0,0,0,-0.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9242,SOLE PROPRIETORSHIP,B,UNSPECIFIED,Construction,Active,12/27/2024,0,0,0,204066.37,0,0,2783422.12,809760.94,0,0,1,0,655624.29,2191958.01,0,0,5,-6259240.79,0.28,0,0,0,-0.79,1.3,1.3,0,0.6,1.18,0.06,1.33,0,-0.5,0.26,1.33,0,0,1.18,1.13,1,0.55,-0.63,0.3,2.66,0,-0.55,0,0,0,1.4,0,0,16,0,0.71,-0.5,-0.08,0,2,0.36,0.57,0,-0.58,0,1.4,-0.55,2,0.01,1.19,0.08,-0.56,6,0.8,0,0,0.55,1,-0.77,0.67,0,-0.17,-4100208.96,0.67,0,1.36,0,0,0,0.68,0,0,0,3784673,-0.31,0,0.65,0,0,0,1.36,0,0,0,-0.33,0.09,-0.08,0,0.17,2.2,0,0,0,0,0,0,0,1.4,-0.58,0,0,-0.24,0,0,-0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5895,NON-FINANCIAL CORPORATION,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,12/27/2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2892,SOLE PROPRIETORSHIP,B,Retail/BBG Commercial,UNSPECIFIED,UNSPECIFIED,12/27/2024,0,0,0,5438.75,0,0,0,0,76923.08,0,1,1,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5065,SOLE PROPRIETORSHIP,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,12/27/2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4009,SOLE PROPRIETORSHIP,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,12/27/2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9573,NON-FINANCIAL CORPORATION,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,12/27/2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8633,NON-FINANCIAL CORPORATION,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,12/27/2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6144,NON-FINANCIAL CORPORATION,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,12/27/2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
279,SOLE PROPRIETORSHIP,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,12/27/2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3154,NON-FINANCIAL CORPORATION,B,UNSPECIFIED,Accommodation and Food Service Activities,Active,12/27/2024,0,0,0,600469.13,0,0,1623895.25,0,69457.26,0,1,0,0,0,0,0,28,-8491971.7,-0.04,0,0.12,0.12,0.72,0.86,0.34,-0.02,-0.33,0.08,-0.05,0,0.5,0.61,-0.01,0,0.02,0.16,0.32,2.36,2,-0.01,-0.34,-0.03,0.61,0,-0.27,0.79,0.02,0.17,1,0,0,3,0,0.09,0.07,-0.17,0,0,0.38,0.56,0,0.07,0.04,-1,-0.21,1,-0.05,0.56,-0.06,-0.66,1,-0.3,0,0,0.02,0.33,-1,0,0,-1,-9240000,-1,-0.4,0,-0.28,0,0,-0.49,-0.43,-0.21,0,750000,-0.47,0,-0.29,0,-0.2,-0.08,-1,0,0,0,-0.33,-0.32,-0.17,0,-0.08,-0.2,0,0,0,0,0,0,0,0.67,-0.41,1.38,0.08,-0.14,0,0,-0.5,0,0,0,0,0,0,0,1.38,0,0,0,0,0,0,0.73,0,0,0,0,0,0,0,-0.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5550,NON-FINANCIAL CORPORATION,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,12/27/2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
692,SOLE PROPRIETORSHIP,B,UNSPECIFIED,Wholesale and Retail trade; Repair of Motor Vehicles and Motorcycles,Active,12/27/2024,0,0,0,432589.99,0,0,2.81E+07,0,0,0,1,0,0,0,0,0,33,0,0.53,0,1.98,0.27,-0.06,20.03,0.95,0.57,0.49,0.25,-0.01,0,-0.06,0.23,0.51,0,0.22,3.86,3.44,0.67,1,0.12,-0.3,0.09,0.5,0,0.12,32.38,0.28,0.04,0,0,0,0,0,0.95,-0.24,-0.02,0,0,0.22,0.94,0,-0.24,0.06,0,0.47,0,0.7,0.94,0.71,0.11,0,0.41,0,0,0.13,0.05,0,0,0,0,0,0,49.78,0,2.61,0,0,6.24,2.5,2.62,0,0,1.85,0,6.78,0,0.31,50.06,0,0,0,0,0.05,0.06,-0.02,0,0.03,0.75,0,0,0,0,0.78,0,0,3,-0.24,0.11,0,1.87,0,0,0,0,0,0,0,0,0,0,6.06,0,0,0,0,0,0,1.24,0,0,0,0,0,0,0,-0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9774,SOLE PROPRIETORSHIP,B,Retail/BBG Commercial,UNSPECIFIED,UNSPECIFIED,12/27/2024,0,0,0,337.95,0,0,0,0,153846.15,0,0,1,0,0,0,0,90,0,0,0,0,0,-0.91,0,0,-0.2,-0.96,-0.19,-0.27,0,-0.99,-0.51,0,0,-0.24,-0.3,-0.07,0,0,-0.42,0,-0.28,-0.21,0,0,-0.99,0,-0.39,0,0.17,0,0,0,0,-0.51,-0.3,0,0,0,0,0,-0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.36,0,0,0,0,0,0,0,0,0,0,0,-0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3564,SOLE PROPRIETORSHIP,B,Retail/BBG Commercial,Manufacturing,Active,12/27/2024,0,0,0,3172.04,0,0,0,0,153846.15,0,0,0,0,0,0,0,3,0,0,0,0,0,-1,-1,-1,0,0,1.71,0.16,0,0,-0.1,0,0,0,0,1.71,-1,1,0,0,0,3.43,0,-1,0,0,0,0,0,0,0,0,0,-0.1,-0.25,0,0,0,-1,0,-1,0,0,0,0,0,-1,0,-1,0,0,0,0,0,-1,0,-1,0,0,0,-1,0,0,0,0,0,0,0,0,0,5000,0,0,0,0,0,0,-1,0,0,0,0,0,-0.25,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0.25,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8178,NON-FINANCIAL CORPORATION,B,Retail/BBG Commercial,UNSPECIFIED,UNSPECIFIED,12/27/2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
821,SOLE PROPRIETORSHIP,B,Retail/BBG Commercial,Wholesale and Retail trade; Repair of Motor Vehicles and Motorcycles,Active,12/27/2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4412,NON-FINANCIAL CORPORATION,B,UNSPECIFIED,Wholesale and Retail trade; Repair of Motor Vehicles and Motorcycles,Active,12/27/2024,0,0,0,499991.99,0,0,66.83,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,49999,49999,0,0,0.01,0,0,0,0,0,0,0,0,0.01,0,1,0,-1,0,0.03,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,-1,0,-1,0,-1,0,-1,0,0,0,0,0,-1,0,0,-500000,-1,0,0,0,0,0,0,0,-1,0,10,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-0.03,-1,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
